ID	AFP	dominating_struct	avg_occupancy	dominant_fp	d_seq
0	['.', '()', '().', '(())', '(()).', '(()())', '(()()).']	False	  0.4289	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()().', '()()().']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0*  S4 f e d L0 c b a S5  L1*  S6
0	['.', '()', '().', '(())', '(()).', '(()())', '(()().)']	False	  0.4292	['', '', '', '.', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()().', '()()().', '()()().', '()()().', '(.()())', '(.()())']	a* b* c* d* L0* e* f* g* h* S0 e L0 d S1  L0*  S2 f e L0 d c S3  L0*  S4 g f e L0 d c b S5 h g f e L0 d c b a S6
0	['.', '()', '().', '(())', '(()).', '(()())', '(()).()']	False	  0.4296	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()().()', '()().()', '()().()', '()().()', '()().()', '()().()']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0*  S4 g f e d L0 c b a h S5 h* a* b* c* L0* d* e* f* g* S6
0	['.', '()', '().', '(())', '(()).', '(())()', '(()().)']	False	  0.4315	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()().', '()()().', '()()().', '(.()())', '(.()())']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0*  S4  L0  S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '(())()', '(()(.))']	False	  0.4297	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()().', '()()().', '()()().', '(.()())', '(.()())']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0  S4  L0*  S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '(())()', '(())().']	False	  0.4297	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()()', '()()()', '()()().', '()()().']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 d c L0 b a S3  L1*  S4  L1  S5  L2*  S6
0	['.', '()', '().', '(())', '(()).', '(())()', '(())(.)']	False	  0.4299	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()()()', '()()()', '()()()', '()()().', '()()(.)', '()()(.)']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 d c L0 b a S3 e* L1* f* S4  L1  S5 f L1 e S6
0	['.', '()', '().', '(())', '(()).', '(())()', '(()).()']	False	  0.4299	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()().()', '()().()', '()().()']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 d c L0 b a S3  L1*  S4 e L1 f S5 f* L1* e* S6
0	['.', '()', '().', '(())', '(()).', '(())()', '(().())']	False	  0.4709	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()().', '()()().', '()()().', '(.()())', '(.()())']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L1*  S4  L1  S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '(())()', '().(())']	True	  0.5724	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()()', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '().(())', '().(())', '().(())', '().(())', '().(())']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 e d c L0 b a f S3  L1*  S4  L1  S5 f* a* b* L0* c* d* e* S6
0	['.', '()', '().', '(())', '(()).', '(())..', '(()().)']	False	  0.4292	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()..', '()()..', '()()..', '()()..', '()()..', '()()(.)', '()()(.)', '()()(.)', '()()(.)', '()()(.)']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0*  S4  L1*  S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '(())..', '(()(.))']	False	  0.4293	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()..', '()()..', '()()..', '()()..', '()()..', '()().()', '()().()', '()().()', '()().()', '()().()']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L1*  S4  L0*  S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '(())..', '(())(.)']	False	  0.4297	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()..', '()()..', '()()(.)', '()()(.)']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 d c L0 b a S3  L1*  S4  L2*  S5  L1  S6
0	['.', '()', '().', '(())', '(()).', '(())..', '(()).()']	False	  0.4297	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()..', '()()..', '()().()', '()().()']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 d c L0 b a S3  L1*  S4  L2*  S5  L2  S6
0	['.', '()', '().', '(())', '(()).', '(())..', '(())...']	False	  0.4297	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()..', '()()..', '()()...', '()()...']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 d c L0 b a S3  L1*  S4  L2*  S5  L3*  S6
0	['.', '()', '().', '(())', '(()).', '(())..', '(()...)']	False	  0.4522	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()..', '()()..', '()()..', '()()..', '()()..', '()()...', '()()...', '()()...', '()()...', '(.()..)']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L1*  S4  L2*  S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '(())..', '((.()))']	False	  0.4292	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()..', '()()..', '()()..', '()()..', '()()..', '()().()', '()().()', '()().()', '()().()', '()().()']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0*  S4  L0*  S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '(())..', '((..).)']	False	  0.5007	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()..', '()()..', '()()..', '()()..', '()()..', '()()(.)', '()()(.)', '()()(.)', '()()(.)', '()()(.)']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0*  S4  L1*  S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '(())..', '((...))']	False	  0.5008	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()..', '()()..', '()()..', '()()..', '()()..', '()().()', '()().()', '()().()', '()().()', '()().()']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L1*  S4  L0*  S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '(())..', '().(..)']	True	  0.5724	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()()', '()().', '()().', '()()..', '()()..', '()()..', '()()..', '()()..', '().(..)', '().(..)', '().(..)', '().(..)', '().(..)']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 e d c L0 b a f S3  L1*  S4  L2*  S5 f* a* b* L0* c* d* e* S6
0	['.', '()', '().', '(())', '(()).', '(())..', '(.(()))']	False	  0.6004	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()().', '()()().', '()()().', '(.()())', '(.()())']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0*  S4  L0  S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '(())..', '(.(.).)']	False	  0.4294	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()..', '()()..', '()()..', '()()..', '()()..', '()()...', '()()...', '()()...', '()()...', '()()...']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0  S4  L1*  S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '(())..', '(.(..))']	False	  0.4293	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()()..', '()()..', '()()..', '()()..', '()()..', '()()...', '()()...', '()()...', '()()...', '()()...']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L1*  S4  L0  S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '(()..)', '(()).()']	False	  0.5086	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()().', '()()..', '()()..', '()()..', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(.().).', '.()..()', '()().()', '()().()', '()().()', '()().()']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L1*  S4 g f e d L0 c b a h S5 h* a* b* c* L0* d* e* f* g* S6
0	['.', '()', '().', '(())', '(()).', '(()..)', '(().())']	False	  0.6003	['', '', '', '.', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()().', '()()().', '()()().', '()()().', '(.()())', '(.()())']	a* b* c* d* L0* e* f* g* h* S0 e L0 d S1  L0*  S2 f e L0 d c S3  L0*  S4 g f e L0 d c b S5 h g f e L0 d c b a S6
0	['.', '()', '().', '(())', '(()).', '(()..)', '(()..).']	True	  0.5427	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()..', '()()..', '()()..', '(.().)', '(.().)', '(.().).', '(()..).']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L1*  S4 f e d L0 c b a S5  L2*  S6
0	['.', '()', '().', '(())', '(()).', '(()..)', '(()...)']	True	  0.5625	['', '', '', '.', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()..', '()()..', '()()..', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(()..).', '(()..).', '(()..).', '(()..).', '(()...)', '(()...)']	a* b* c* d* L0* e* f* g* h* S0 e L0 d S1  L0*  S2 f e L0 d c S3  L1*  S4 g f e L0 d c b S5 h g f e L0 d c b a S6
0	['.', '()', '().', '(())', '(()).', '(()..)', '(.(.)).']	False	  0.4778	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()..', '()()..', '()()..', '(.().)', '(.().)', '(.().).', '(.().).']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0  S4 f e d L0 c b a S5  L1*  S6
0	['.', '()', '().', '(())', '(()).', '(()..)', '(.(.).)']	False	   0.482	['', '', '', '.', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()..', '()()..', '()()..', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(()..).', '(()..).', '(()..).', '(()..).', '(()...)', '(.()..)']	a* b* c* d* L0* e* f* g* h* S0 e L0 d S1  L0*  S2 f e L0 d c S3  L0  S4 g f e L0 d c b S5 h g f e L0 d c b a S6
0	['.', '()', '().', '(())', '(()).', '((..))', '(()).()']	False	  0.6004	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()().()', '()().()', '()().()', '()().()', '()().()', '()().()']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0*  S4 g f e d L0 c b a h S5 h* a* b* c* L0* d* e* f* g* S6
0	['.', '()', '().', '(())', '(()).', '((..))', '(()..).']	False	  0.6004	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()().', '()()().']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0*  S4 f e d L0 c b a S5  L1*  S6
0	['.', '()', '().', '(())', '(()).', '((..))', '(()...)']	False	  0.6003	['', '', '', '.', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()().', '()()().', '()()().', '()()().', '(.()())', '(.()())']	a* b* c* d* L0* e* f* g* h* S0 e L0 d S1  L0*  S2 f e L0 d c S3  L0*  S4 g f e L0 d c b S5 h g f e L0 d c b a S6
0	['.', '()', '().', '(())', '(()).', '((..))', '((..)).']	False	  0.6004	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()().', '()()().']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0*  S4 f e d L0 c b a S5  L1*  S6
0	['.', '()', '().', '(())', '(()).', '((..))', '((..).)']	False	  0.6003	['', '', '', '.', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '()()().', '()()().', '()()().', '()()().', '(.()())', '(.()())']	a* b* c* d* L0* e* f* g* h* S0 e L0 d S1  L0*  S2 f e L0 d c S3  L0*  S4 g f e L0 d c b S5 h g f e L0 d c b a S6
0	['.', '()', '().', '(())', '(()).', '().(.)', '(()(.))']	False	  0.5721	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()().', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '()((.))', '()((.))', '()((.))', '()((.))', '()((.))']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 g e d L0 c b h S3  L1*  S4 h* b* c* L0* d* e* g* S5 f e d L0 c b a S6
0	['.', '()', '().', '(())', '(()).', '().(.)', '(()).()']	False	  0.5721	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()().', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '()().()', '()().()', '()().()', '()().()', '()().()', '()().()']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 e d c L0 b a f S3  L1*  S4 g* f* a* b* L0* c* d* e* h* S5 h e d c L0 b a f g S6
0	['.', '()', '().', '(())', '(()).', '().(.)', '()((.))']	True	  0.7148	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()().', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '()((.))', '()((.))']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 e d c L0 b a f S3  L1*  S4 f* a* b* L0* c* d* e* S5  L0  S6
0	['.', '()', '().', '(())', '(()).', '().(.)', '().(())']	True	   0.714	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.).', '().(.).', '().(.).', '().(.).', '().(())', '().(())']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 e f d c L0 b a g h S3  L0  S4 g* a* b* L0* c* d* f* S5 h* g* a* b* L0* c* d* f* e* S6
0	['.', '()', '().', '(())', '(()).', '().(.)', '().(.).']	True	  0.7148	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()().', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.).', '().(.).']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 e d c L0 b a f S3  L1*  S4 f* a* b* L0* c* d* e* S5  L2*  S6
0	['.', '()', '().', '(())', '(()).', '().(.)', '().(..)']	True	  0.7146	['', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.).', '().(.).', '().(.).', '().(.).', '().(..)', '().(..)']	a* b* L0* c* d* S0 c L0 b S1  L0*  S2 e f d c L0 b a g h S3  L1*  S4 g* a* b* L0* c* d* f* S5 h* g* a* b* L0* c* d* f* e* S6
0	['.', '()', '().', '(())', '(()).', '().(.)', '.(.(.))']	True	  0.7147	['', '.', '.', '.', '.', '.', '.', '()', '()', '()', '()', '().', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()().', '()().', '()().', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '().(.)', '.(.(.))', '.(.(.))', '.(.(.))', '.(.(.))']	a* b* L0* c* d* S0 e c L0 b f S1  L0*  S2 g d c L0 b a h S3  L1*  S4 h* a* b* L0* c* d* g* S5 f* b* L0* c* e* S6
0	['.', '()', '().', '(())', '(()).', '(.(.))', '(()).()']	False	  0.4521	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()().', '()()..', '()()..', '()()..', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '..().()', '(.().).', '()().()', '()().()', '()().()', '()().()']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0  S4 g f e d L0 c b a h S5 h* a* b* c* L0* d* e* f* g* S6
0	['.', '()', '().', '(())', '(()).', '(.(.))', '(()..).']	False	  0.4866	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()..', '()()..', '()()..', '(.().)', '(.().)', '(.().).', '(.().).']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0  S4 f e d L0 c b a S5  L1*  S6
0	['.', '()', '().', '(())', '(()).', '(.(.))', '(()...)']	False	  0.4905	['', '', '', '.', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()..', '()()..', '()()..', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(()..).', '(()..).', '(()..).', '(()..).', '(()...)', '(.()..)']	a* b* c* d* L0* e* f* g* h* S0 e L0 d S1  L0*  S2 f e L0 d c S3  L0  S4 g f e L0 d c b S5 h g f e L0 d c b a S6
0	['.', '()', '().', '(())', '(()).', '(.(.))', '(.(.)).']	False	  0.4345	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()..', '()()..', '()()..', '(.().)', '(.().)', '(.().).', '(.().).']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3  L0  S4 f e d L0 c b a S5  L1*  S6
0	['.', '()', '().', '(())', '(()).', '(.(.))', '(.(.).)']	False	  0.4385	['', '', '', '.', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '()().', '()().', '()()..', '()()..', '()()..', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(.().)', '(()..).', '(()..).', '(()..).', '(()..).', '(()...)', '(.()..)']	a* b* c* d* L0* e* f* g* h* S0 e L0 d S1  L0*  S2 f e L0 d c S3  L0  S4 g f e L0 d c b S5 h g f e L0 d c b a S6
0	['.', '()', '().', '(())', '(().)', '(())()', '(())().']	False	  0.5391	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()()', '()()', '()()', '()()', '()().', '()().', '(.())', '(.())', '(.())', '(.())', '(.())', '(.())', '(.())', '(().)', '(().).', '(.()).', '(.()).', '(.()).', '(.()).', '(.()).', '()()().', '()()().']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3 g f e d L0 c b a h S4 h* a* b* c* L0* d* e* f* g* S5  L1*  S6
0	['.', '()', '().', '(())', '(().)', '(())()', '(())(.)']	False	  0.5319	['', '', '.', '.', '.', '.', '.', '.', '()', '()', '()', '().', '().', '().', '().', '()()', '()()', '()()', '()()', '()()', '()()', '()()', '()()', '()()', '()().', '()().', '()().', '(.())', '(.())', '(.())', '(.())', '(.())', '(.())', '(.())', '(().)', '..()()', '.().()', '()()()', '(().).', '(().).', '()()()', '()()()', '()()()', '()()()', '()()()', '()()()', '().(())', '().(())', '().(())', '().(())', '().(())', '().(())', '().(())']	a* b* c* L0* d* e* f* S0 d L0 c S1  L0*  S2 e d L0 c b S3 g h f e d L0 c b a i j S4 i* a* b* c* L0* d* e* f* h* S5 j* i* a* b* c* L0* d* e* f* h* g* S6
